Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
10.259636878967285,10.359713248288008,10.232371108950403,10.292596152694482,700666400
10.508026123046875,10.640762480388041,10.44270687363774,10.636866800316346,753810400
10.57724380493164,10.599416943136697,10.496043377328897,10.497242725438788,266546000
10.499639511108398,10.63657001688269,10.467578752808965,10.595520948864612,338800000
10.491546630859375,10.557465955087714,10.400160167933054,10.554169548822061,356213200
10.389674186706543,10.47956207282342,10.352819241286129,10.37289451722438,360959200
10.490946769714355,10.605404860969175,10.387274006271323,10.390570412101036,1006345200
10.375589370727539,10.501134436646872,10.352218491664727,10.479261342096406,442713600
10.433117866516113,10.483755303623344,10.355813144749874,10.42682589152186,313348000
10.47416877746582,10.541885125032477,10.393567641558484,10.434916738767024,389250400
10.389674186706543,10.515518507428055,10.368699599853837,10.43911228404122,335969200
10.386979103088379,10.487055465517187,10.373495837501151,10.477767118128028,280134400
10.415139198303223,10.463080297526483,10.383078453181055,10.42292895684455,204747200
10.470573425292969,10.477764711981083,10.386976717790274,10.453793756354036,282091600
10.404056549072266,10.48705479654846,10.344430787307497,10.457691171133929,336000000
10.384281158447266,10.400761592986965,10.255441252925959,10.370798694012443,322000000
10.202407836914062,10.374694738655881,10.197913681251718,10.357017353004498,326116000
9.986672401428223,10.223980105303186,9.96569781138688,10.163455031381483,449775200
10.07176399230957,10.07176399230957,9.909664035259318,9.947717520240893,452334400
10.183526992797852,10.21888335002828,10.0675703025808,10.081652838077808,334776400
10.203304290771484,10.259634439720237,10.147572615651116,10.249746819972657,261170000
10.044198989868164,10.215887340925237,10.038206251595891,10.174238209982223,337968400
10.01962661743164,10.066968439546644,9.870411466896577,9.886891093567234,383600000
9.953412055969238,10.064575362407856,9.927943315672888,10.052589884598126,321927200
10.09093952178955,10.144274085832183,9.973185029395696,9.990563168174663,294224000
10.037607192993164,10.094237370732548,10.020528288600266,10.066671574187598,222560800
10.109820365905762,10.116412379891097,10.016935296408805,10.031617109326744,203599200
10.42203426361084,10.42203426361084,10.217386606465471,10.220383776369319,417754400
10.352519035339355,10.550873895745916,10.326751857823883,10.453195450392045,554682800
10.370196342468262,10.426527284256094,10.31626329617845,10.382181819465375,338783200
10.290494918823242,10.347125099677998,10.24764803704851,10.282705158572293,313250000
10.12869644165039,10.398663359846262,10.121805191160874,10.358213567700904,461941200
9.948918342590332,10.134089997352385,9.944723424833729,10.132592212488689,529785200
9.954909324645996,10.031614778455037,9.907269053068323,9.941126825977857,333723600
9.932438850402832,9.997758108086146,9.91026571515892,9.985173355650412,275088800
9.764942169189453,9.93752900234171,9.753255931445562,9.904269710490698,433955200
9.78591537475586,9.837152075336816,9.740072137409486,9.803892785439414,329473200
9.960904121398926,9.985174317671087,9.867119743267537,9.887794295640209,334569200
9.790412902832031,9.89678121092729,9.734381197871905,9.880301580091464,399196000
9.742773056030273,9.848242875312714,9.538126194251006,9.794909091745996,510591200
9.595955848693848,9.865324347933175,9.56898931510043,9.857533784866504,615020000
9.44793701171875,9.519249011138614,9.303515191039931,9.509061354050425,640645600
9.746967315673828,9.761948363935423,9.444341179684073,9.488686650731864,493382400
9.666365623474121,9.854833649114967,9.65947357414033,9.742771039207843,390583200
9.92464828491211,9.938430785093974,9.5318334280511,9.556402058788619,559759200
9.778428077697754,9.982176399814108,9.740674622706344,9.928842623773072,439807200
9.948918342590332,10.004650021257893,9.80539582836233,9.815583485771226,339813600
10.045398712158203,10.088545636101866,9.990866383357634,9.99715835973112,294299600
10.008841514587402,10.078654907403752,9.94412074858498,10.068767290409797,352545200
10.057682037353516,10.07146613628214,9.97288758620099,10.02861845518598,322954800
10.285100936889648,10.292291422346693,10.013635507856502,10.066070764884756,435313200
10.469974517822266,10.481959996055247,10.262331308077279,10.277312355769826,355054000
10.539786338806152,10.609900575796678,10.388473299377928,10.455590367163522,444626000
10.702786445617676,10.726756600224084,10.6069042269948,10.626980301609573,399663600
10.777994155883789,10.786684027691035,10.55297200169128,10.587129814709868,489633200
