Close,High,Low,Open,Volume,Return,MA_5,MA_20,Volatility,Future_Return,Target
2.113332986831665,2.1459999084472656,2.0840001106262207,2.109333038330078,7851000,0.010841505307454424,2.0266665697097777,2.156566745042801,0.04344655930656339,0.017665917077026805,1
2.1506669521331787,2.179332971572876,2.114000082015991,2.119999885559082,11665500,0.017665917077026805,2.0763999700546263,2.1527667462825777,0.01335871705113705,0.011469033321800381,1
2.175333023071289,2.190666913986206,2.113332986831665,2.1500000953674316,12499500,0.011469033321800381,2.1167999744415282,2.146300047636032,0.012270864140838077,-0.07784232543417324,0
2.00600004196167,2.1653330326080322,1.9946670532226562,2.0840001106262207,23289000,-0.07784232543417324,2.107200002670288,2.1283667027950286,0.041410001879339436,-0.15088086511475118,0
1.703333020210266,1.9053330421447754,1.670667052268982,1.8680000305175781,139528500,-0.15088086511475118,2.0297332048416137,2.095800006389618,0.07459986376137726,0.03365985720217535,1
1.7606669664382937,1.7833329439163208,1.6666669845581055,1.7233330011367798,60844500,0.03365985720217535,1.9592000007629395,2.069400006532669,0.07889015586816393,0.049981092850185815,1
1.848667025566101,1.8673330545425415,1.7666670083999634,1.8020000457763672,49788000,0.049981092850185815,1.898800015449524,2.0440667033195496,0.08517129741758156,-0.04435629349802872,0
1.7666670083999634,1.8600000143051147,1.7586669921875,1.8466670513153076,30616500,-0.04435629349802872,1.8170668125152587,2.0179000556468965,0.08253127870181162,0.004905303869930933,1
1.775333046913147,1.8166669607162476,1.7666670083999634,1.7713329792022705,21268500,0.004905303869930933,1.770933413505554,1.9988333582878113,0.08079462240358286,-0.0003751534405773693,0
1.7746670246124268,1.7999999523162842,1.726667046546936,1.7893329858779907,19245000,-0.0003751534405773693,1.7852002143859864,1.9826000571250915,0.03618988700662727,0.0018780833138420938,1
1.777999997138977,1.7966669797897339,1.7346669435501099,1.7773330211639404,17811000,0.0018780833138420938,1.7886668205261231,1.9704667031764984,0.033407939106526216,0.005999418703857007,1
1.7886669635772705,1.7933330535888672,1.746000051498413,1.7653330564498901,21700500,0.005999418703857007,1.776666808128357,1.9547000467777251,0.021372064756129055,0.03913531913849955,1
1.858667016029358,1.8666670322418213,1.7873330116271973,1.7886669635772705,30918000,0.03913531913849955,1.795066809654236,1.9397333979606628,0.016309204364228315,0.01291244166982164,1
1.8826669454574585,1.9053330421447754,1.8600000143051147,1.8666670322418213,33718500,0.01291244166982164,1.816533589363098,1.927033394575119,0.016036849832549785,0.0074362904219003045,1
1.896667003631592,1.9119999408721924,1.8700000047683716,1.878000020980835,20140500,0.0074362904219003045,1.840933585166931,1.9168000996112824,0.014879576772467628,-0.05237292648152825,0
1.797333002090454,1.9140000343322754,1.7946670055389404,1.906000018119812,25653000,-0.05237292648152825,1.8448001861572265,1.9048333942890168,0.03353409441257922,0.0,0
1.797333002090454,1.8266669511795044,1.7680000066757202,1.8006670475006104,14466000,0.0,1.8465333938598634,1.8996000468730927,0.033490344050146996,-0.027447877651981756,0
1.7480000257492063,1.7979999780654907,1.74399995803833,1.797333002090454,10854000,-0.027447877651981756,1.824399995803833,1.888333398103714,0.02743607802859395,-0.017925039590372727,0
1.7166670560836792,1.7719999551773071,1.707332968711853,1.7433329820632935,17880000,-0.017925039590372727,1.7912000179290772,1.8714667558670044,0.02367357066367614,-0.004272297936307123,0
1.7093329429626465,1.7093329429626465,1.649999976158142,1.698667049407959,24325500,-0.004272297936307123,1.7537332057952881,1.8524000525474549,0.02094235388065896,-0.0627922987805779,0
1.6019999980926514,1.6979999542236328,1.5833330154418945,1.6846669912338257,35572500,-0.0627922987805779,1.7146666049957275,1.8268334031105042,0.025036870005322575,-0.058676642941388746,0
1.5080000162124634,1.6299999952316284,1.4913330078125,1.6019999980926514,34198500,-0.058676642941388746,1.6568000078201295,1.7947000563144684,0.02560642417553249,0.018567637160444184,1
1.5360000133514404,1.5726670026779175,1.5140000581741333,1.5413329601287842,18255000,0.018567637160444184,1.6144000053405763,1.762733405828476,0.03514329198528884,0.0629342000428097,1
